연도,유형구분,세부유형,시도,행정구,학교명,본분교,학교상태,설립,남여공학,우편번호,도로명주소,연락처,팩스번호,홈페이지,
2016,일반고,일반고등학교,강원,강릉시,강릉여자고등학교,본교,기존(원)교,공립,여자,255-53 ,강원도 강릉시 용지로 107 . 강릉여자고등학교 (옥천동),033-650-9906,033-642-5424,http://www.gn-girl.hs.kr/,
2016,특성화고(직업),실업고등학교,강원,강릉시,강릉정보공업고등학교,본교,기존(원)교,공립,남여공학,254-24 ,강원도 강릉시 주문진읍 학교길 26 (주문진읍.강릉정보공업고등학교),033-660-5599,033-661-2047,http://www.git.hs.kr,
2016,일반고,일반고등학교,강원,강릉시,강릉제일고등학교,본교,기존(원)교,공립,남자,255-04 ,강원도 강릉시 화부산로8번길 37 (교동),033-650-0107,033-641-5119,http://gnilgo.hs.kr,
2016,특성화고(직업),실업고등학교,강원,강릉시,강릉중앙고등학교,본교,기존(원)교,공립,남자,255-79 ,강원도 강릉시 강변로 422 . 강릉중앙고등학교 (입암동),033-610-6600,033-610-6609,http://gja.hs.kr,
2016,특목고,예술고등학교,강원,강릉시,강원예술고등학교,본교,기존(원)교,공립,남여공학,256-21 ,강원도 강릉시 구정면 칠봉로 670-34 . 강원예술고등학교 (구정면),033-650-2705,033-644-2748,http://www.gwarts.hs.kr,
2016,일반고,일반고등학교,강원,강릉시,강일여자고등학교,본교,기존(원)교,사립,여자,254-99 ,강원도 강릉시 화부산로 89 (교동),033-650-0700,033-650-0750,http://gangil.hs.kr,
2016,일반고,일반고등학교,강원,강릉시,경포고등학교,본교,기존(원)교,공립,남여공학,254-83 ,강원도 강릉시 강릉대로 547 . 14 (포남동),033-820-1095,033-652-6109,http://kyongpo.hs.kr,
2016,일반고,일반고등학교,강원,강릉시,주문진고등학교,본교,기존(원)교,공립,남여공학,254-24 ,강원도 강릉시 주문진읍 학교길 28 . 주문진고등학교 (주문진읍),033-660-7000,033-661-4616,http://jugo.hs.kr,
2016,일반고,종합고등학교,강원,동해시,동해광희고등학교,본교,기존(원)교,사립,남여공학,258-06 ,강원도 동해시 청운로 112 . 동해광희고등학교 (동회동),033-520-0703,033-521-9911,http://dhkh.hs.kr/,
2016,일반고,일반고등학교,강원,동해시,동해삼육고등학교,본교,기존(원)교,사립,남여공학,257-50 ,강원도 동해시 동해대로 5367 (천곡동),070-4000-4809,033-531-7161,http://dhsy.hs.kr,
2016,특성화고(직업),상업고등학교,강원,동해시,동해상업고등학교,본교,기존(원)교,공립,남여공학,257-40 ,강원도 동해시 느릅재길 65 (발한동.동해상업고등학교),033-520-2666,033-533-7242,http://www.donghae.hs.kr,
2016,일반고,일반고등학교,강원,동해시,묵호고등학교,본교,기존(원)교,공립,남여공학,257-41 ,강원도 동해시 승지로 37 (부곡동),033-530-7103,033-530-7180,http://www.mukho.hs.kr,
2016,일반고,일반고등학교,강원,동해시,북평고등학교,본교,기존(원)교,공립,남자,258-06 ,강원도 동해시 효자남길 51 . 북평고등학교 (동회동),033-520-8888,033-522-2234,http://www.bukpyeong.hs.kr,
2016,일반고,일반고등학교,강원,동해시,북평여자고등학교,본교,기존(원)교,공립,여자,257-75 ,강원도 동해시 동굴로 55 . 북평여자고등학교 (천곡동),033-530-7500,033-530-7504,http://www.bukyo.hs.kr,
2016,일반고,일반고등학교,강원,태백시,장성여자고등학교,본교,기존(원)교,공립,여자,260-44 ,강원도 태백시 일광마을길 8-12 (문곡동. 장성여자고등학교),033-580-5074,033-581-5012,http://jangsung.hs.kr,
2016,일반고,일반고등학교,강원,태백시,철암고등학교,본교,기존(원)교,공립,남여공학,260-46 ,강원도 태백시 상철암길 10-32 . 철암고등학교 (철암동),033-580-9102,033-580-9150,http://cholamgagiohs.kwtbe.go.kr/,
2016,특성화고(직업),공업고등학교,강원,태백시,태백기계공업고등학교,본교,기존(원)교,공립,남여공학,260-47 ,강원도 태백시 평화길 8-24 (장성동),033-580-5800,033-580-5910,www.taebaek-mh.hs.kr,
2016,일반고,일반고등학교,강원,태백시,황지고등학교,본교,기존(원)교,공립,남자,260-33 ,강원도 태백시 번영로 179 . 황지고등학교 (황지동),033-550-0714,033-550-0702,http://hwangji.hs.kr,
2016,특성화고(직업),상업고등학교,강원,태백시,황지정보산업고등학교,본교,기존(원)교,공립,남여공학,260-17 ,강원도 태백시 문화로1길 1 . (황지동59-2) (황지동),033-550-6500,033-550-6565,http://hwangji-iih.hs.kr,
2016,일반고,종합고등학교,강원,속초시,설악고등학교,본교,기존(원)교,공립,남여공학,248-69 ,강원도 속초시 청대로 219 . 설악고등학교 (조양동),033-630-0300,033-630-0310,http://sokcho-ch.hs.kr/,
2016,일반고,일반고등학교,강원,속초시,속초고등학교,본교,기존(원)교,공립,남자,248-03 ,강원도 속초시 사진용촌길 42 (장사동),033-634-6000,033-633-3290,http//:sokcho.hs.kr,
2016,일반고,일반고등학교,강원,속초시,속초여자고등학교,본교,기존(원)교,공립,여자,248-63 ,강원도 속초시 배움터길 16 (교동),033-634-3210,033-631-3230,http://www.sokcho-gh.hs.kr/,
2016,일반고,일반고등학교,강원,삼척시,가곡고등학교,본교,기존(원)교,공립,남여공학,259-54 ,강원도 삼척시 가곡면 가곡천로 1427 (가곡면),033-572-7006,033-572-2590,http://www.gagog.hs.kr,
2016,일반고,종합고등학교,강원,삼척시,도계고등학교,본교,기존(원)교,공립,남여공학,259-48 ,강원도 삼척시 도계읍 도계느티로 69 (도계읍),033-540-0892,033-541-5222,http://www.dogye.hs.kr,
2016,특성화고(직업),상업고등학교,강원,삼척시,도계전산정보고등학교,본교,기존(원)교,공립,남여공학,259-48 ,강원도 삼척시 도계읍 도계느티로 24 . 도계전산정보고등학교 (도계읍),033-541-0092,033-541-0096,http://dgs.hs.kr,
2016,일반고,일반고등학교,강원,삼척시,삼일고등학교,본교,기존(원)교,사립,남여공학,259-30 ,강원도 삼척시 사직로 22 (남양동),033-570-8814,033-573-4328,http://www.samilgo.hs.kr,
2016,일반고,일반고등학교,강원,삼척시,삼척고등학교,본교,기존(원)교,공립,남자,259-21 ,강원도 삼척시 사대안길 21 (당저동),033-576-8803,033-573-8802,http://samchok.hs.kr,
2016,특목고,공업고등학교,강원,삼척시,삼척마이스터고등학교,본교,기존(원)교,공립,남여공학,259-33 ,강원도 삼척시 근덕면 삼척로 3700 . 삼척마이스터고등학교 (근덕면),033-570-1212,033-570-1203,http://www.set.hs.kr,
2016,일반고,일반고등학교,강원,삼척시,삼척여자고등학교,본교,기존(원)교,공립,여자,259-30 ,강원도 삼척시 남산길 6 (남양동),033-570-8700,033-572-5569,http://www.sam-g.hs.kr,
2016,일반고,일반고등학교,강원,삼척시,원덕고등학교,본교,기존(원)교,공립,남여공학,259-61 ,강원도 삼척시 원덕읍 삼척로 480 (원덕읍),033-571-5211,033-573-6864,http://www.wondeok.hs.kr/,
2016,일반고,일반고등학교,강원,삼척시,하장고등학교,본교,기존(원)교,공립,남여공학,259-01 ,강원도 삼척시 하장면 백두대간로 2600 (하장면),033-550-9503,033-550-9502,http://www.hajang.hs.kr/,
2016,특성화고(직업),가사고등학교,강원,홍천군,강원생활과학고등학교,본교,기존(원)교,공립,남여공학,251-08 ,강원도 홍천군 남면 새작들길 11 . 강원생활과학고등학교 (남면),033-439-3600,033-432-3888,http://www.gangwonps.hs.kr/,
2016,일반고,일반고등학교,강원,홍천군,내면고등학교,본교,기존(원)교,공립,남여공학,251-71 ,강원도 홍천군 내면 구룡령로 5174 . 내면고등학교 (내면),033-439-3907,033-439-3910,http://naemyeonh.gwhce.go.kr/,
2016,일반고,일반고등학교,강원,홍천군,서석고등학교,본교,기존(원)교,공립,남여공학,251-66 ,강원도 홍천군 서석면 구룡령로 2570 . 서석고등학교 (서석면),033-439-3801,033-439-3860,http://seoseokhs.kr,
2016,특성화고(대안),일반고등학교,강원,홍천군,팔렬고등학교,본교,기존(원)교,사립,남여공학,251-62 ,강원도 홍천군 내촌면 동창로 207 . 팔렬고등학교 (내촌면),033-435-6327,033-435-6325,http://www.pallyeol.com,
2016,일반고,일반고등학교,강원,홍천군,홍천고등학교,본교,기존(원)교,공립,남자,251-21 ,강원도 홍천군 홍천읍 석화로 109-10 (홍천읍.홍천고등학교),033-439-3175,033-439-3170,http://www.honggo.hs.kr,
2016,특성화고(직업),농림업고등학교,강원,홍천군,홍천농업고등학교,본교,기존(원)교,공립,남여공학,251-26 ,강원도 홍천군 홍천읍 홍천로 678-15 . (홍천농업고등학교) (홍천읍),033-439-3511,033-439-3580,http://www.hongnong.hs.kr,
2016,일반고,일반고등학교,강원,홍천군,홍천여자고등학교,본교,기존(원)교,공립,여자,251-20 ,강원도 홍천군 홍천읍 꽃뫼로 71 (홍천읍),033-439-8807,033-439-8890,http://www.hcg.hs.kr,
2016,일반고,일반고등학교,강원,횡성군,갑천고등학교,본교,기존(원)교,공립,남여공학,252-58 ,강원도 횡성군 갑천면 갑천로 17 . 갑천고등학교 (갑천면),033-342-9143,033-342-8125,www.kach.hs.kr,
2016,일반고,일반고등학교,강원,횡성군,둔내고등학교,본교,기존(원)교,공립,남여공학,252-65 ,강원도 횡성군 둔내면 둔내로 22 (둔내면),033-342-1197,033-343-6016,www.dunnae.hs.kr,
2016,자율고,일반고등학교,강원,횡성군,민족사관고등학교,본교,기존(원)교,사립,남여공학,252-68 ,강원도 횡성군 안흥면 봉화로 800 (안흥면),033-343-1115,033-342-8660,http://www.minjok.hs.kr,
2016,일반고,일반고등학교,강원,횡성군,안흥고등학교,본교,기존(원)교,공립,남여공학,252-71 ,강원도 횡성군 안흥면 서동로 1121 (안흥면),033-342-4003,033-342-5374,http://anheung.hs.kr/,
2016,특성화고(대안),대안고등학교,강원,횡성군,현천고등학교,본교,기존(원)교,공립,남여공학,252-66 ,강원도 횡성군 둔내면 경강로 4119 . 현천고등학교,033-900-3333,033-900-3411,http://www.hchs.kr,
2016,일반고,일반고등학교,강원,횡성군,횡성고등학교,본교,기존(원)교,공립,남자,252-35 ,강원도 횡성군 횡성읍 교항로 33 . 횡성고등학교 (횡성읍),033-340-8807,033-343-8616,hshigh.hs.kr,
2016,일반고,일반고등학교,강원,횡성군,횡성여자고등학교,본교,기존(원)교,공립,여자,252-40 ,강원도 횡성군 횡성읍 횡성로 252 (횡성읍) 횡성여자고등학교,033-343-2011,033-343-7844,http://www.hs.hs.kr,
2016,일반고,일반고등학교,강원,영월군,마차고등학교,본교,기존(원)교,공립,남여공학,262-09 ,강원도 영월군 북면 문학로길 25-8 (북면),033-372-3971,033-372-3979,http://macha.hs.kr,
2016,일반고,일반고등학교,강원,영월군,상동고등학교,본교,기존(원)교,공립,남여공학,262-48 ,강원도 영월군 상동읍 태백산로 3147 (상동읍),033-378-2517,033-378-2511,http://www.sangdong.hs.kr,
2016,일반고,종합고등학교,강원,영월군,석정여자고등학교,본교,기존(원)교,사립,여자,262-39 ,강원도 영월군 영월읍 영월로 1914-11 . 석정여자고등학교 (영월읍),033-370-4444,033-370-4464,http://www.sjg.hs.kr,
2016,일반고,일반고등학교,강원,영월군,영월고등학교,본교,기존(원)교,공립,남자,262-27 ,강원도 영월군 영월읍 오무개길 51 (영월읍) 영월중고등학교,033-370-5005,033-370-5007,http://www.youngwol.hs.kr/,
2016,특성화고(직업),공업고등학교,강원,영월군,영월공업고등학교,본교,기존(원)교,공립,남여공학,262-27 ,강원도 영월군 영월읍 영모전길 108 . 영월공업고등학교 (영월읍),033-373-2765,033-374-4050,http://www.youngwol-th.hs.kr,
2016,일반고,종합고등학교,강원,영월군,주천고등학교,본교,기존(원)교,공립,남여공학,262-03 ,강원도 영월군 주천면 주천로89번길 41 (주천면.주천중・고등학교),033-370-6004,033-370-6090,http://www.jucheon.hs.kr,
2016,일반고,일반고등학교,강원,평창군,대화고등학교,본교,기존(원)교,공립,남여공학,253-60 ,강원도 평창군 대화면 대화중앙로 32-8 (대화면.대화고등학교),033-333-2762,033-333-5724,http://www.daehwa.hs.kr,
2016,일반고,일반고등학교,강원,평창군,봉평고등학교,본교,기존(원)교,공립,남여공학,253-03 ,강원도 평창군 봉평면 기풍4길 27-6 . (봉평중고등학교) (봉평면),033-339-7800,033-336-4420,http://www.bongpyeong.hs.kr,
2016,일반고,종합고등학교,강원,평창군,상지대관령고등학교,본교,기존(원)교,사립,남여공학,253-45 ,강원도 평창군 대관령면 해당화3길 24 (대관령면),033-335-5095,033-335-5093,http://www.dhs.hs.kr,
2016,일반고,일반고등학교,강원,평창군,진부고등학교,본교,기존(원)교,공립,남여공학,253-33 ,강원도 평창군 진부면 솔천길 69 (진부면.진부중.고등학교),033-339-7514,033-336-7444,http://jinbu.hs.kr,
2016,일반고,일반고등학교,강원,평창군,평창고등학교,본교,기존(원)교,공립,남여공학,253-75 ,강원도 평창군 평창읍 노람들길 141 (평창읍),033-332-2832,033-332-2834,http://www.kwpc.hs.kr,
2016,일반고,종합고등학교,강원,정선군,고한고등학교,본교,기존(원)교,공립,남여공학,261-55 ,강원도 정선군 고한읍 고한9길 160 고한고등학교 (고한읍),033-590-8481,033-592-2288,http://www.gohan.hs.kr,
2016,일반고,일반고등학교,강원,정선군,사북고등학교,본교,기존(원)교,공립,남여공학,261-50 ,강원도 정선군 사북읍 소금강로 3640 . 사북고등학교 (사북읍),033-592-0112,033-591-0171,http://www.sabuk.hs.kr/,
2016,일반고,일반고등학교,강원,정선군,여량고등학교,본교,기존(원)교,공립,남여공학,261-06 ,강원도 정선군 여량면 여량7길 42 . 여량중고등학교 (여량면),033-562-4124,033-562-0639,http://www.yoerang.hs.kr,
2016,일반고,일반고등학교,강원,정선군,임계고등학교,본교,기존(원)교,공립,남여공학,261-13 ,강원도 정선군 임계면 백두대간로 1313 (임계면),033-562-6028,033-562-3605,http://www.imgye.hs.kr,
2016,일반고,일반고등학교,강원,정선군,정선고등학교,본교,기존(원)교,공립,남여공학,261-31 ,강원도 정선군 정선읍 봉양4길 15 . 정선고등학교 (정선읍),033-562-0935,033-562-0556,http://www.jeongseon.hs.kr,
2016,특성화고(직업),실업고등학교,강원,정선군,정선정보공업고등학교,본교,기존(원)교,공립,남여공학,261-32 ,강원도 정선군 정선읍 용담샛길 2 . 정선정보공업고등학교 (정선읍),033-563-9411,033-563-9418,http://www.jsv.hs.kr,
2016,일반고,종합고등학교,강원,정선군,함백고등학교,본교,기존(원)교,공립,남여공학,261-41 ,강원도 정선군 신동읍 함백로 211 (신동읍.함백종합고등학교),033-370-0191,033-378-0065,http://www.hambaek.hs.kr,
